External ID,SL.NO,Date, Acc ID,Credit Acc,Invoice#,Location,Type,Memo,Party,Entity ID,Debit,Credit
ACC_REG-33381/9,263,10/11/2024,974,,33381/9,GV,Invoice,Import of sales discount from SPS,LQ Kingston,2358,1666.67,
ACC_REG-33381/9,263.5,10/11/2024,950,950,33381/9,GV,Invoice,Import of sales discount from SPS,LQ Kingston,2358,,1666.67
ACC_REG-31910/10,264,10/15/2024,974,,31910/10,GV,Invoice,Import of sales discount from SPS,"La Quinta, Huntsville AL",3362,19863.04,
ACC_REG-31910/10,264.5,10/15/2024,950,950,31910/10,GV,Invoice,Import of sales discount from SPS,"La Quinta, Huntsville AL",3362,,19863.04
ACC_REG-32695/2,265,10/15/2024,974,,32695/2,GV,Invoice,Import of sales discount from SPS,"La Quinta, Huntsville AL",3362,875.55,
ACC_REG-32695/2,265.5,10/15/2024,950,950,32695/2,GV,Invoice,Import of sales discount from SPS,"La Quinta, Huntsville AL",3362,,875.55
ACC_REG-32696/2,266,10/15/2024,974,,32696/2,GV,Invoice,Import of sales discount from SPS,"La Quinta, Huntsville AL",3362,208.73,
ACC_REG-32696/2,266.5,10/15/2024,950,950,32696/2,GV,Invoice,Import of sales discount from SPS,"La Quinta, Huntsville AL",3362,,208.73
ACC_REG-34813/4,267,10/18/2024,974,,34813/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,350.54,
ACC_REG-34813/4,267.5,10/18/2024,950,950,34813/4,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,350.54
ACC_REG-35722,268,10/18/2024,974,,35722,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,129.94,
ACC_REG-35722,268.5,10/18/2024,950,950,35722,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,129.94
ACC_REG-35725,269,10/18/2024,974,,35725,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,60.95,
ACC_REG-35725,269.5,10/18/2024,950,950,35725,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,60.95
ACC_REG-35726,270,10/18/2024,974,,35726,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,52.02,
ACC_REG-35726,270.5,10/18/2024,950,950,35726,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,52.02
ACC_REG-35056/3,271,10/21/2024,974,,35056/3,GV,Invoice,Import of sales discount from SPS,Devkrupa Hospitality Inc,516,818.46,
ACC_REG-35056/3,271.5,10/21/2024,950,950,35056/3,GV,Invoice,Import of sales discount from SPS,Devkrupa Hospitality Inc,516,,818.46
ACC_REG-36956,272,10/22/2024,974,,36956,GV,Invoice,Import of sales discount from SPS,The DOI Residence/ DEAZLY INC.,2346,2000.00,
ACC_REG-36956,272.5,10/22/2024,950,950,36956,GV,Invoice,Import of sales discount from SPS,The DOI Residence/ DEAZLY INC.,2346,,2000.00
ACC_REG-36495/2,273,10/24/2024,974,,36495/2,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,2515.87,
ACC_REG-36495/2,273.5,10/24/2024,950,950,36495/2,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,2515.87
ACC_REG-36659,274,10/25/2024,974,,36659,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,10633.30,
ACC_REG-36659,274.5,10/25/2024,950,950,36659,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,10633.30
ACC_REG-36666,275,10/25/2024,974,,36666,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,270.87,
ACC_REG-36666,275.5,10/25/2024,950,950,36666,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,270.87
ACC_REG-36674,276,10/25/2024,974,,36674,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,4188.58,
ACC_REG-36674,276.5,10/25/2024,950,950,36674,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,4188.58
ACC_REG-34806/6,277,10/28/2024,974,,34806/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,874.88,
ACC_REG-34806/6,277.5,10/28/2024,950,950,34806/6,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,874.88
ACC_REG-34808/2,278,10/28/2024,974,,34808/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,625.42,
ACC_REG-34808/2,278.5,10/28/2024,950,950,34808/2,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,625.42
ACC_REG-35961/2,279,10/28/2024,974,,35961/2,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1025.34,
ACC_REG-35961/2,279.5,10/28/2024,950,950,35961/2,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1025.34
ACC_REG-36667,280,10/28/2024,974,,36667,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,661.76,
ACC_REG-36667,280.5,10/28/2024,950,950,36667,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,661.76
ACC_REG-36671,281,10/28/2024,974,,36671,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,2946.11,
ACC_REG-36671,281.5,10/28/2024,950,950,36671,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,2946.11
ACC_REG-36676,282,10/28/2024,974,,36676,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,18.56,
ACC_REG-36676,282.5,10/28/2024,950,950,36676,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,18.56
ACC_REG-36473/4,283,10/29/2024,974,,36473/4,GV,Invoice,Import of sales discount from SPS,LA QUINTA SHONTO AZ,3360,5000.00,
ACC_REG-36473/4,283.5,10/29/2024,950,950,36473/4,GV,Invoice,Import of sales discount from SPS,LA QUINTA SHONTO AZ,3360,,5000.00
ACC_REG-36657,284,10/29/2024,974,,36657,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,285.75,
ACC_REG-36657,284.5,10/29/2024,950,950,36657,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,285.75
ACC_REG-36669,285,10/29/2024,974,,36669,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,169.81,
ACC_REG-36669,285.5,10/29/2024,950,950,36669,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,169.81
ACC_REG-36677/3,286,10/29/2024,974,,36677/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,957.36,
ACC_REG-36677/3,286.5,10/29/2024,950,950,36677/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,957.36
ACC_REG-30914/6,287,10/30/2024,974,,30914/6,GV,Invoice,Import of sales discount from SPS,LaQuinta Inn Pharr TX,3365,232.46,
ACC_REG-30914/6,287.5,10/30/2024,950,950,30914/6,GV,Invoice,Import of sales discount from SPS,LaQuinta Inn Pharr TX,3365,,232.46
ACC_REG-30915/5,288,10/30/2024,974,,30915/5,GV,Invoice,Import of sales discount from SPS,LaQuinta Inn Pharr TX,3365,10813.42,
ACC_REG-30915/5,288.5,10/30/2024,950,950,30915/5,GV,Invoice,Import of sales discount from SPS,LaQuinta Inn Pharr TX,3365,,10813.42
ACC_REG-30920/7,289,10/30/2024,974,,30920/7,GV,Invoice,Import of sales discount from SPS,LaQuinta Inn Pharr TX,3365,18718.99,
ACC_REG-30920/7,289.5,10/30/2024,950,950,30920/7,GV,Invoice,Import of sales discount from SPS,LaQuinta Inn Pharr TX,3365,,18718.99
ACC_REG-33336,290,10/30/2024,974,,33336,GV,Invoice,Import of sales discount from SPS,Laquinta Memphis,3002,602.95,
ACC_REG-33336,290.5,10/30/2024,950,950,33336,GV,Invoice,Import of sales discount from SPS,Laquinta Memphis,3002,,602.95
ACC_REG-36664,291,10/30/2024,974,,36664,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,121.15,
ACC_REG-36664,291.5,10/30/2024,950,950,36664,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,121.15
ACC_REG-36682/3,292,10/30/2024,974,,36682/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,445.44,
ACC_REG-36682/3,292.5,10/30/2024,950,950,36682/3,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,445.44
ACC_REG-36698/6,293,10/30/2024,974,,36698/6,GV,Invoice,Import of sales discount from SPS,Vivek Tomer,718,12873.27,
ACC_REG-36698/6,293.5,10/30/2024,950,950,36698/6,GV,Invoice,Import of sales discount from SPS,Vivek Tomer,718,,12873.27
ACC_REG-34046/4,294,10/31/2024,974,,34046/4,GV,Invoice,Import of sales discount from SPS,LAQUINTA YUMA AZ,3531,1547.26,
ACC_REG-34046/4,294.5,10/31/2024,950,950,34046/4,GV,Invoice,Import of sales discount from SPS,LAQUINTA YUMA AZ,3531,,1547.26
ACC_REG-34703/16,295,10/31/2024,974,,34703/16,GV,Invoice,Import of sales discount from SPS,Wood Haven Lake Active Senior Living,3717,869.06,
ACC_REG-34703/16,295.5,10/31/2024,950,950,34703/16,GV,Invoice,Import of sales discount from SPS,Wood Haven Lake Active Senior Living,3717,,869.06
ACC_REG-35711,296,10/31/2024,974,,35711,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,5730.61,
ACC_REG-35711,296.5,10/31/2024,950,950,35711,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,5730.61
ACC_REG-35939/2,297,10/31/2024,974,,35939/2,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1368.49,
ACC_REG-35939/2,297.5,10/31/2024,950,950,35939/2,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1368.49
ACC_REG-35940/3,298,10/31/2024,974,,35940/3,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,3198.87,
ACC_REG-35940/3,298.5,10/31/2024,950,950,35940/3,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,3198.87
ACC_REG-35956/4,299,10/31/2024,974,,35956/4,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1066.59,
ACC_REG-35956/4,299.5,10/31/2024,950,950,35956/4,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1066.59
ACC_REG-35957/5,300,10/31/2024,974,,35957/5,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1316.51,
ACC_REG-35957/5,300.5,10/31/2024,950,950,35957/5,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1316.51
ACC_REG-35959/9,301,10/31/2024,974,,35959/9,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,3012.00,
ACC_REG-35959/9,301.5,10/31/2024,950,950,35959/9,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,3012.00
ACC_REG-35963/6,302,10/31/2024,974,,35963/6,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1448.40,
ACC_REG-35963/6,302.5,10/31/2024,950,950,35963/6,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1448.40
ACC_REG-36490,303,10/31/2024,974,,36490,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,9793.58,
ACC_REG-36490,303.5,10/31/2024,950,950,36490,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,9793.58
ACC_REG-36496,304,10/31/2024,974,,36496,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,1164.83,
ACC_REG-36496,304.5,10/31/2024,950,950,36496,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,1164.83
ACC_REG-36660,305,10/31/2024,974,,36660,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,1575.38,
ACC_REG-36660,305.5,10/31/2024,950,950,36660,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,1575.38
ACC_REG-36722/5,306,10/31/2024,974,,36722/5,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,1981.04,
ACC_REG-36722/5,306.5,10/31/2024,950,950,36722/5,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,,1981.04
ACC_REG-37056,307,10/31/2024,974,,37056,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,27772.01,
ACC_REG-37056,307.5,10/31/2024,950,950,37056,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,27772.01
ACC_REG-36493,308,11/04/2024,974,,36493,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,744.48,
ACC_REG-36493,308.5,11/04/2024,950,950,36493,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,744.48
ACC_REG-36892/2,309,11/06/2024,974,,36892/2,GV,Invoice,Import of sales discount from SPS,STARR CONSTRUCTION,3718,0.01,
ACC_REG-36892/2,309.5,11/06/2024,950,950,36892/2,GV,Invoice,Import of sales discount from SPS,STARR CONSTRUCTION,3718,,0.01
ACC_REG-35723,310,11/08/2024,974,,35723,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,1779.48,
ACC_REG-35723,310.5,11/08/2024,950,950,35723,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,1779.48
ACC_REG-35942/6,311,11/11/2024,974,,35942/6,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,3035.09,
ACC_REG-35942/6,311.5,11/11/2024,950,950,35942/6,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,3035.09
ACC_REG-37680,312,11/12/2024,974,,37680,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,18414.33,
ACC_REG-37680,312.5,11/12/2024,950,950,37680,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,18414.33
ACC_REG-35184/2,313,11/14/2024,974,,35184/2,GV,Invoice,Import of sales discount from SPS,LAQUINTA YUMA AZ,3531,1501.00,
ACC_REG-35184/2,313.5,11/14/2024,950,950,35184/2,GV,Invoice,Import of sales discount from SPS,LAQUINTA YUMA AZ,3531,,1501.00
ACC_REG-36736/2,314,11/14/2024,974,,36736/2,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,18.10,
ACC_REG-36736/2,314.5,11/14/2024,950,950,36736/2,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,,18.10
ACC_REG-36503,315,11/15/2024,974,,36503,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,509.85,
ACC_REG-36503,315.5,11/15/2024,950,950,36503,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,509.85
ACC_REG-36506/4,316,11/15/2024,974,,36506/4,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,739.35,
ACC_REG-36506/4,316.5,11/15/2024,950,950,36506/4,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,739.35
ACC_REG-36506/4,317,11/15/2024,974,,36506/4,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,293.57,
ACC_REG-36506/4,317.5,11/15/2024,950,950,36506/4,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,293.57
ACC_REG-35912/4,318,11/18/2024,974,,35912/4,GV,Invoice,Import of sales discount from SPS,BMK Construction LLC,474,22624.27,
ACC_REG-35912/4,318.5,11/18/2024,950,950,35912/4,GV,Invoice,Import of sales discount from SPS,BMK Construction LLC,474,,22624.27
ACC_REG-35912/4,319,11/18/2024,974,,35912/4,GV,Invoice,Import of sales discount from SPS,BMK Construction LLC,474,1061.74,
ACC_REG-35912/4,319.5,11/18/2024,950,950,35912/4,GV,Invoice,Import of sales discount from SPS,BMK Construction LLC,474,,1061.74
ACC_REG-35944,320,11/19/2024,974,,35944,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1240.05,
ACC_REG-35944,320.5,11/19/2024,950,950,35944,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1240.05
ACC_REG-38182/2,321,11/19/2024,974,,38182/2,GV,Invoice,Import of sales discount from SPS,Hawthorne Suites- Alpine WY,2710,11900.20,
ACC_REG-38182/2,321.5,11/19/2024,950,950,38182/2,GV,Invoice,Import of sales discount from SPS,Hawthorne Suites- Alpine WY,2710,,11900.20
ACC_REG-38168,322,11/20/2024,974,,38168,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,0.01,
ACC_REG-38168,322.5,11/20/2024,950,950,38168,GV,Invoice,Import of sales discount from SPS,La Quinta San Antonio 1,2618,,0.01
ACC_REG-17362/4,323,11/21/2024,974,,17362/4,GV,Invoice,Import of sales discount from SPS,Designers Expo,3719,150.48,
ACC_REG-17362/4,323.5,11/21/2024,950,950,17362/4,GV,Invoice,Import of sales discount from SPS,Designers Expo,3719,,150.48
ACC_REG-33332/2,324,11/29/2024,974,,33332/2,GV,Invoice,Import of sales discount from SPS,Laquinta Memphis,3002,4963.77,
ACC_REG-33332/2,324.5,11/29/2024,950,950,33332/2,GV,Invoice,Import of sales discount from SPS,Laquinta Memphis,3002,,4963.77
ACC_REG-34798/7,325,11/29/2024,974,,34798/7,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,3536.46,
ACC_REG-34798/7,325.5,11/29/2024,950,950,34798/7,GV,Invoice,Import of sales discount from SPS,La Quinta by Wyndham Dallas DFW Airport N,3357,,3536.46
ACC_REG-35082/5,326,11/29/2024,974,,35082/5,GV,Invoice,Import of sales discount from SPS,Hampton Inn Rosenberg,2520,1104.70,
ACC_REG-35082/5,326.5,11/29/2024,950,950,35082/5,GV,Invoice,Import of sales discount from SPS,Hampton Inn Rosenberg,2520,,1104.70
ACC_REG-35606,327,11/29/2024,974,,35606,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,429.78,
ACC_REG-35606,327.5,11/29/2024,950,950,35606,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Element Carmel Indiana,3314,,429.78
ACC_REG-35644/2,328,11/29/2024,974,,35644/2,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,2036.74,
ACC_REG-35644/2,328.5,11/29/2024,950,950,35644/2,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,2036.74
ACC_REG-35650/4,329,11/29/2024,974,,35650/4,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,1998.28,
ACC_REG-35650/4,329.5,11/29/2024,950,950,35650/4,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,1998.28
ACC_REG-35651/3,330,11/29/2024,974,,35651/3,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,3307.26,
ACC_REG-35651/3,330.5,11/29/2024,950,950,35651/3,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,3307.26
ACC_REG-35654/3,331,11/29/2024,974,,35654/3,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,2994.13,
ACC_REG-35654/3,331.5,11/29/2024,950,950,35654/3,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,2994.13
ACC_REG-35655/2,332,11/29/2024,974,,35655/2,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,1410.10,
ACC_REG-35655/2,332.5,11/29/2024,950,950,35655/2,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,1410.10
ACC_REG-35657/2,333,11/29/2024,974,,35657/2,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,306.76,
ACC_REG-35657/2,333.5,11/29/2024,950,950,35657/2,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,306.76
ACC_REG-35659/3,334,11/29/2024,974,,35659/3,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,749.75,
ACC_REG-35659/3,334.5,11/29/2024,950,950,35659/3,GV,Invoice,Import of sales discount from SPS,Wyndham Trademark Fredericksburg,3404,,749.75
ACC_REG-36489,335,11/29/2024,974,,36489,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,772.33,
ACC_REG-36489,335.5,11/29/2024,950,950,36489,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,772.33
ACC_REG-36491,336,11/29/2024,974,,36491,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,1320.00,
ACC_REG-36491,336.5,11/29/2024,950,950,36491,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,1320.00
ACC_REG-36492,337,11/29/2024,974,,36492,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,388.45,
ACC_REG-36492,337.5,11/29/2024,950,950,36492,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,388.45
ACC_REG-36499,338,11/29/2024,974,,36499,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,37.71,
